funding_total_usd,country_code,city,funding_rounds
50000.0,NorthAm,New York,1.0
13276082.0,NorthAm,Cambridge,3.0
3200000.0,NorthAm,New York,1.0
200000.0,NorthAm,Mountain View,1.0
500000.0,NorthAm,New City,1.0
99498.0,Other,Lima,2.0
30000000.0,NorthAm,Cambridge,2.0
4500000.0,NorthAm,Westford,1.0
1995000.0,NorthAm,Salt Lake City,3.0
90000.0,NorthAm,Atlanta,1.0
16550704.8026114,EU,Noisy-le-roi,2.0
10250000.0,NorthAm,Cleveland,3.0
28100000.0,NorthAm,Sunnyvale,3.0
85177.2431675304,Other,Sofia,2.0
11176477.0,EU,Winnersh,2.0
50000.0,NorthAm,Chicago,1.0
1200000.0,NorthAm,New York,2.0
67022.0,Other,Sofia,1.0
3000000.0,NorthAm,Richmond,1.0
2336224.0,NorthAm,Ayer,2.0
10500000.0,NorthAm,Franklin,1.0
18000.0,NorthAm,Ottawa,1.0
10000000.0,NorthAm,Williston,2.0
1000000.0,AS,Gurgaon,1.0
996000.0,NorthAm,San Francisco,2.0
2200000.0,NorthAm,Cupertino,1.0
185740.0,NorthAm,San Mateo,2.0
5250000.0,NorthAm,Owings Mills,2.0
2166667.0,NorthAm,Seattle,2.0
54302.0,NorthAm,Denver,1.0
20000000.0,NorthAm,Menlo Park,1.0
18826300.0,EU,Barcelona,2.0
800000.0,NorthAm,San Francisco,1.0
2500000.0,NorthAm,Palo Alto,2.0
58000000.0,NorthAm,Mountain View,2.0
540315.0,EU,Västra Frölunda,2.0
200000.0,NorthAm,Nashville,1.0
7000000.0,NorthAm,Philadelphia,2.0
85381111.0,NorthAm,Waltham,5.0
11000.0,NorthAm,Winnipeg,1.0
2000000.0,NorthAm,Nashville,1.0
100000.0,EU,Moscow,1.0
17000000.0,NorthAm,New York,2.0
775000.0,NorthAm,Encino,2.0
1100000.0,NorthAm,Cambridge,1.0
7000.0,NorthAm,Tampa,1.0
1200000.0,EU,Geneva,2.0
630000.0,AS,Bangalore,3.0
125439500.0,EU,London,2.0
330000.0,NorthAm,Denver,2.0
1000000.0,NorthAm,New York,1.0
390000.0,NorthAm,New York,1.0
14450000.0,NorthAm,New York,4.0
413177.0,EU,Paris,1.0
1684764.31225264,EU,Paris,2.0
161688.0,EU,London,1.0
800000.0,NorthAm,New York,1.0
1298798.0,Other,Holon,3.0
6883956.0,NorthAm,Durham,3.0
124690.0,Other,Luxembourg,1.0
500000.0,NorthAm,Carlsbad,1.0
50000.0,NorthAm,Cambridge,1.0
30000000.0,NorthAm,Sunnyvale,1.0
47409.0,NorthAm,Berkeley,1.0
10200000.0,NorthAm,California City,3.0
3770000.0,NorthAm,San Francisco,1.0
2500000.0,NorthAm,St Louis,1.0
2500000.0,NorthAm,St Louis,1.0
16111323.0,EU,Daresbury,3.0
2254193.0,EU,Baar,1.0
56000000.0,NorthAm,New Haven,2.0
115656.0,NorthAm,San Francisco,1.0
1687547.0,NorthAm,Los Gatos,2.0
20047324.0,NorthAm,Bethesda,3.0
97166500.0,NorthAm,Milpitas,7.0
250000.0,NorthAm,San Diego,1.0
80000000.0,EU,Dublin,1.0
83257446.0,NorthAm,Fremont,4.0
442182454.0,EU,Zürich,1.0
12000000.0,NorthAm,Seattle,1.0
10000000.0,NorthAm,San Mateo,1.0
43138.0,AS,Tokyo,1.0
3000000.0,NorthAm,Buffalo,1.0
12155000.0,NorthAm,Clearwater,1.0
1310000.0,EU,Espoo,1.0
38200000.0,NorthAm,San Francisco,4.0
200000.0,NorthAm,Miami Lakes,1.0
1946775.0,NorthAm,Mesa,2.0
3750000.0,EU,London,1.0
200000.0,NorthAm,Omaha,1.0
1325000.0,NorthAm,Redmond,1.0
2590000.0,EU,Stockholm,1.0
905300.0,NorthAm,Scottsdale,2.0
1500000.0,NorthAm,San Francisco,1.0
20100000.0,NorthAm,King Of Prussia,1.0
2000000.0,NorthAm,Fayetteville,1.0
13500000.0,NorthAm,Carlsbad,1.0
864500.0,NorthAm,San Diego,1.0
1500000.0,NorthAm,San Francisco,1.0
85814905.1742262,NorthAm,Palo Alto,2.0
6025000.0,NorthAm,Winter Park,3.0
30693206.0,EU,Lausanne,1.0
39664050.0,NorthAm,Austin,2.0
107000000.0,NorthAm,St Louis,1.0
71350002.0,NorthAm,Thornton,8.0
18999997.0,NorthAm,Cambridge,1.0
87800180.0,NorthAm,Malvern,4.0
15500000.0,AS,Wan Chai,1.0
539000.0,NorthAm,Ottawa,1.0
10273803.0,NorthAm,Bellevue,2.0
2857456.0,AS,Singapore,2.0
360000.0,NorthAm,Highland,1.0
155000000.0,NorthAm,Chapel Hill,3.0
2000000.0,EU,Berlin,1.0
500000.0,Other,Bogotá,1.0
20000000.0,NorthAm,Santa Clara,1.0
28000000.0,NorthAm,Raleigh,1.0
6000.0,SouthAm,Santiago,1.0
34860000.0,NorthAm,San Jose,3.0
12743133.0,EU,Frankfurt,4.0
453000.0,NorthAm,Lafayette,3.0
213000.0,NorthAm,Ashland,1.0
1164000.0,NorthAm,Natchitoches,1.0
50000.0,NorthAm,Cambridge,1.0
40000000.0,NorthAm,New York,1.0
1200000.0,Other,Kuala Lumpur,1.0
4099999.0,AS,Singapore,1.0
20000.0,AS,Singapore,1.0
3500000.0,NorthAm,Beaverton,1.0
10000000.0,EU,Genk,1.0
100000000.0,AS,Chaoyang,1.0
525000.0,NorthAm,Laguna Hills,1.0
25000000.0,NorthAm,Oakland,2.0
3000000.0,NorthAm,Toronto,1.0
3500000.0,NorthAm,Rocklin,1.0
40000.0,SouthAm,Viña Del Mar,1.0
1850000.0,Other,Tel Aviv,3.0
50000.0,AS,Singapore,1.0
500000.0,NorthAm,Toronto,1.0
263835.806183285,EU,Paris,1.0
600000.0,NorthAm,Tucson,2.0
1800000.0,NorthAm,Toronto,1.0
250000.0,EU,London,1.0
7500.0,Other,Prague,1.0
2373920.0,NorthAm,Coralville,3.0
34000000.0,AS,Singapore,2.0
16925741.0,NorthAm,Quebeck,3.0
5600000.0,NorthAm,New York,2.0
18522536.0,Other,Rosh Ha'ayin,5.0
7000000.0,NorthAm,Santa Clara,1.0
1350000.0,EU,London,1.0
6949015.0,AS,Shibuya,2.0
4000000.0,NorthAm,Winfield,1.0
300000.0,EU,Bidart,1.0
1460000.0,AS,Singapore,1.0
50000000.0,NorthAm,Chelmsford,1.0
2800000.0,Other,Petah Tiqva,2.0
25652895.0,EU,Edinburgh,2.0
136000000.0,NorthAm,Northborough,6.0
19932595.0,NorthAm,Albuquerque,3.0
100000.0,NorthAm,Carbondale,1.0
100000000.0,NorthAm,Bedford,1.0
10000000.0,EU,Bradford,1.0
654000.0,EU,Helsinki,1.0
20500000.0,NorthAm,Marina Del Rey,3.0
400000.0,NorthAm,Washington,1.0
17025000.0,NorthAm,King Of Prussia,2.0
2950000.0,NorthAm,Minneapolis,2.0
21500004.0,NorthAm,Brentwood,4.0
57000000.0,NorthAm,Victoria,1.0
1000000.0,NorthAm,Westlake Village,1.0
12700000.0,NorthAm,San Diego,2.0
1800000.0,EU,Helsinki,1.0
7000000.0,NorthAm,San Diego,3.0
5000000.0,NorthAm,Ann Arbor,1.0
375000.0,NorthAm,Needham,1.0
28000.0,NorthAm,San Francisco,2.0
2900000.0,NorthAm,San Francisco,2.0
40000.0,NorthAm,Burlingame,1.0
1500000.0,NorthAm,New York,1.0
20000000.0,NorthAm,Stamford,1.0
145774.0,EU,London,1.0
6000000.0,NorthAm,Burnsville,1.0
468489.0,EU,London,1.0
100000.0,NorthAm,Houston,1.0
4900000.0,EU,Zug,1.0
1535000.0,NorthAm,San Francisco,4.0
15000000.0,NorthAm,Los Angeles,2.0
3000000.0,NorthAm,Ottawa,1.0
200000.0,NorthAm,Bristol,1.0
4486920.0,EU,London,1.0
50800000.0,NorthAm,Redwood City,3.0
1000000.0,NorthAm,Chicago,2.0
40000.0,NorthAm,Arlington,1.0
130000.0,Other,Budapest,1.0
98000.0,NorthAm,San Diego,1.0
5700000.0,NorthAm,San Francisco,2.0
40000.0,EU,London,1.0
250000.0,NorthAm,Stillwater,2.0
21400000.0,NorthAm,Denver,3.0
5700000.0,NorthAm,Twinsburg,1.0
269344.0,NorthAm,Rome,2.0
13750000.0,NorthAm,New York,4.0
2740000.0,NorthAm,Frisco,5.0
104680725.0,NorthAm,Mason,9.0
5000000.0,NorthAm,Redwood City,1.0
5000000.0,AS,Tokyo,1.0
12900000.0,EU,Karlsruhe,2.0
22420000.0,EU,Paris,1.0
53000000.0,NorthAm,San Carlos,4.0
60000000.0,Other,Dubai,1.0
3000000.0,EU,Royston,1.0
8000000.0,NorthAm,San Diego,4.0
16500000.0,NorthAm,Menlo Park,2.0
678000.0,EU,Sheffield,1.0
50000000.0,NorthAm,Sunnyvale,1.0
5473907.70659855,EU,London,2.0
1950450.0,AS,Melbourne,2.0
25000.0,NorthAm,Wilmington,1.0
1500000.0,NorthAm,Dallas,1.0
1900000.0,NorthAm,San Francisco,2.0
3698550.0,NorthAm,New York,5.0
300000.0,NorthAm,San Francisco,1.0
250000.0,NorthAm,San Diego,1.0
7700000.0,AS,Singapore,1.0
5300000.0,NorthAm,Boston,1.0
126134082.0,NorthAm,San Diego,7.0
53209289.0,NorthAm,San Diego,6.0
80000000.0,NorthAm,Austin,4.0
3200000.0,NorthAm,Austin,1.0
300000.0,NorthAm,Cleveland,1.0
732225.0,EU,Berlin,2.0
10000000.0,NorthAm,Bellevue,1.0
3160000.0,EU,Ennis,1.0
13909650.0,EU,Mérignac,2.0
140000.0,NorthAm,New York,1.0
500000.0,SouthAm,São Paulo,1.0
7200000.0,NorthAm,Irvine,1.0
52000000.0,NorthAm,Thousand Oaks,2.0
7260000.0,NorthAm,New York,1.0
2000000.0,AS,Bangalore,1.0
5425020.0,NorthAm,Brooklyn,3.0
17000000.0,NorthAm,Cambridge,1.0
67000.0,Other,Trondheim,1.0
118000.0,NorthAm,Seattle,1.0
750565.0,EU,Edinburgh,1.0
30000.0,Other,Jeddah,1.0
12868200.0,EU,Bièvres,2.0
35860000.0,NorthAm,Palo Alto,3.0
40000.0,AS,Singapore,1.0
25500000.0,NorthAm,Westborough,3.0
15000000.0,NorthAm,Fremont,1.0
6963750.0,EU,London,1.0
10631795.0,NorthAm,Mountain View,4.0
4000000.0,NorthAm,Santa Clara,1.0
2000000.0,NorthAm,Orinda,1.0
800000.0,NorthAm,Creston,1.0
10000000.0,NorthAm,Fremont,1.0
40000000.0,NorthAm,Watertown,3.0
43500000.0,NorthAm,Raleigh,4.0
13000000.0,AS,Bangalore,2.0
37673932.0,NorthAm,Menlo Park,6.0
2406500.0,NorthAm,Irvine,2.0
999131.0,NorthAm,Birmingham,1.0
9000002.0,NorthAm,Cleveland,1.0
1840000.0,EU,Puteaux,1.0
200000.0,NorthAm,Newton,1.0
250000.0,NorthAm,Austin,1.0
80000.0,NorthAm,San Diego,1.0
1681068.0,NorthAm,Portland,4.0
22500000.0,NorthAm,Phoenix,2.0
1500000.0,NorthAm,Palm Harbor,1.0
25000.0,NorthAm,Pittsburgh,3.0
100000.0,NorthAm,Cambridge,1.0
8200000.0,NorthAm,San Mateo,2.0
300000.0,NorthAm,New York,1.0
50700000.0,NorthAm,Redwood City,3.0
225828977.0,NorthAm,Bolingbrook,2.0
3000000.0,NorthAm,Campbell,1.0
131000000.0,NorthAm,Menlo Park,3.0
28787632.0,NorthAm,Bellevue,3.0
125000.0,NorthAm,San Jose,1.0
26733013.0,NorthAm,Saint Paul,4.0
2000000.0,NorthAm,Alpharetta,2.0
50000.0,NorthAm,Seattle,1.0
210638.0,EU,London,1.0
250000.0,NorthAm,Halifax,1.0
39700000.0,NorthAm,Salem,1.0
12500000.0,NorthAm,Cambridge,1.0
30000000.0,NorthAm,Mountain View,2.0
9000000.0,Other,Bet Shemesh,1.0
2449019.0,NorthAm,Austin,4.0
591346.0,EU,Newcastle,1.0
75583454.0,EU,Trowbridge,3.0
400000.0,NorthAm,Bend,1.0
50000.0,NorthAm,Nashville,1.0
115345.0,NorthAm,Del Mar,1.0
2000000.0,NorthAm,Brooklyn,1.0
700000.0,NorthAm,Santa Monica,1.0
100000.0,NorthAm,Brooklyn,1.0
3500000.0,NorthAm,Jupiter,1.0
152500.0,NorthAm,Cambridge,2.0
210000000.0,AS,Sydney,2.0
10000000.0,NorthAm,Charleston,1.0
2000000.0,AS,Peregian Beach,1.0
300000.0,NorthAm,Pittsburgh,2.0
2260000.0,NorthAm,New York,2.0
167163877.328292,EU,Durham,2.0
22900000.0,NorthAm,San Francisco,1.0
1000000.0,NorthAm,Mason,1.0
2050000.0,NorthAm,Seattle,2.0
5400450.0,NorthAm,Toronto,4.0
50000.0,NorthAm,Chantilly,1.0
3455000.0,NorthAm,Atlanta,3.0
125000.0,NorthAm,Evanston,1.0
22900000.0,NorthAm,Glendale,1.0
6570000.0,NorthAm,San Francisco,4.0
13700000.0,NorthAm,Lawrenceville,1.0
8000000.0,AS,Tokyo,1.0
250000.0,AS,Noida,1.0
1765800.0,NorthAm,Austin,1.0
1065000.0,NorthAm,San Francisco,3.0
5073408.0,EU,Abingdon,2.0
5500000.0,EU,Copenhagen,2.0
32600000.0,NorthAm,Seattle,3.0
26250000.0,Other,Ness Ziona,2.0
33649083.0,EU,Abertillery,2.0
8000000.0,NorthAm,Newton,1.0
62860000.0,NorthAm,San Carlos,4.0
46341484.0,NorthAm,San Jose,6.0
410958.0,NorthAm,Burlington,1.0
8600000.0,AS,Bangalore,1.0
39200000.0,NorthAm,Santa Clara,2.0
8500000.0,NorthAm,West Chester,2.0
100000.0,NorthAm,Doylestown,1.0
52000000.0,NorthAm,Plymouth,2.0
20000000.0,NorthAm,Fremont,1.0
5821431.0,NorthAm,Pittsburgh,7.0
13000000.0,NorthAm,Campbell,3.0
10000000.0,NorthAm,Ottawa,1.0
9000000.0,NorthAm,San Mateo,2.0
2500000.0,NorthAm,San Francisco,2.0
7500000.0,NorthAm,Phoenix,1.0
800000.0,NorthAm,Mountain View,1.0
7000000.0,NorthAm,Orem,1.0
25000.0,Other,Mar Del Plata,1.0
200000.0,NorthAm,San Francisco,1.0
5600000.0,NorthAm,Boston,4.0
5000000.0,NorthAm,Seattle,1.0
600000.0,NorthAm,Portland,2.0
90000000.0,NorthAm,Redwood City,1.0
786000.0,EU,Brussels,1.0
25000.0,NorthAm,Roanoke,1.0
3030502.0,EU,London,1.0
28600000.0,AS,Noida,4.0
24522872.0,NorthAm,Ann Arbor,2.0
1000000.0,EU,London,1.0
7000000.0,AS,Subiaco,1.0
71100000.0,NorthAm,Boston,4.0
8000000.0,NorthAm,Fremont,1.0
3409172.0,EU,Lausanne,5.0
250000.0,NorthAm,Mountain View,1.0
1900000.0,NorthAm,Napa,1.0
10877666.0,EU,Birmingham,1.0
10000.0,NorthAm,Dickinson,1.0
27200000.0,NorthAm,San Mateo,4.0
2000000.0,NorthAm,Mountain View,1.0
5000000.0,NorthAm,San Francisco,1.0
1243750.0,NorthAm,Palm Springs,1.0
18000000.0,NorthAm,Santa Clara,2.0
16000000.0,AS,Singapore,2.0
10500000.0,NorthAm,Burlington,4.0
1100000.0,NorthAm,Sausalito,1.0
11000000.0,NorthAm,Rockville,1.0
180500000.0,NorthAm,San Diego,6.0
47000000.0,AS,Shanghai,1.0
21000000.0,AS,Jaipur,1.0
820000.0,NorthAm,South Bend,1.0
3877920.0,NorthAm,Carlsbad,1.0
25000.0,NorthAm,Denver,1.0
141750000.0,NorthAm,Irvine,3.0
95648700.0,EU,Berlin,4.0
2500000.0,NorthAm,Menlo Park,1.0
2400000.0,NorthAm,Waltham,1.0
5500000.0,NorthAm,Portland,1.0
400000.0,NorthAm,San Francisco,2.0
43000.0,NorthAm,San Francisco,1.0
55894778.0,NorthAm,Washington,3.0
687500.0,NorthAm,Concord,2.0
3030000.0,EU,Bordeaux,1.0
137500000.0,NorthAm,San Francisco,3.0
12160.0,EU,Caerphilly,2.0
1280000.0,NorthAm,Los Gatos,1.0
1574000.0,NorthAm,New York,1.0
15000000.0,AS,Singapore,1.0
2783000.0,NorthAm,Chattanooga,4.0
20000.0,NorthAm,San Diego,1.0
56546875.0,NorthAm,Bellevue,4.0
9500000.0,NorthAm,Melbourne Beach,1.0
7710000.0,AS,Ultimo,2.0
100000.0,NorthAm,Austin,1.0
1511444.0,EU,Cambridge,1.0
470945.0,EU,London,4.0
15000000.0,NorthAm,Paramus,1.0
20000000.0,NorthAm,Vancouver,1.0
5568600.0,EU,London,1.0
250000.0,NorthAm,Cambridge,1.0
40000.0,NorthAm,Los Angeles,1.0
400000.0,AS,Mumbai,1.0
400000.0,NorthAm,San Francisco,1.0
8771500.0,NorthAm,Tucson,5.0
4500000.0,NorthAm,Van Nuys,2.0
1250000.0,NorthAm,Sherman Oaks,2.0
100000.0,NorthAm,Brooklyn,1.0
9273777.0,EU,Amsterdam,1.0
85000.0,NorthAm,Portland,2.0
4000000.0,Other,Tel Aviv,1.0
1499800.0,NorthAm,Breaux Bridge,2.0
257626.0,EU,Barcelona,2.0
3482300.0,NorthAm,Seattle,4.0
330000.0,NorthAm,San Francisco,1.0
1450000.0,NorthAm,Austin,1.0
277967.021288497,Other,Bielsko-biala,2.0
5530000.0,EU,Boulogne-billancourt,1.0
955922.0,Other,Porto,1.0
30426151.0,NorthAm,Palo Alto,4.0
8500000.0,EU,Clifton,1.0
80000.0,NorthAm,Allendale,1.0
1400000.0,NorthAm,Cupertino,1.0
2800000.0,NorthAm,New York,3.0
23000000.0,NorthAm,San Francisco,2.0
20900000.0,NorthAm,Waltham,4.0
1800000.0,EU,Paris,2.0
4073365.0,EU,Cologne,4.0
1500000.0,NorthAm,Palo Alto,3.0
8590000.0,NorthAm,Austin,1.0
1534897.0,EU,Cambridge,4.0
90000.0,NorthAm,Georgetown,2.0
40000.0,NorthAm,Boston,1.0
118000.0,NorthAm,Boulder,1.0
4700000.0,NorthAm,San Francisco,1.0
35224880.3659203,EU,Paris,4.0
9000000.0,NorthAm,New York,2.0
48000000.0,NorthAm,San Francisco,3.0
6421353.0,NorthAm,Eden Prairie,4.0
96700000.0,NorthAm,Billings,1.0
11000000.0,AS,Bangalore,3.0
278197.0,Other,Caracas,2.0
5456000.0,NorthAm,Beaver Creek,2.0
40000.0,SouthAm,Santiago,1.0
1000000.0,NorthAm,Austin,1.0
270000.0,EU,Bristol,1.0
33961728.0,NorthAm,Cambridge,6.0
4600000.0,NorthAm,El Segundo,2.0
10349192.0,NorthAm,Nashville,5.0
40753400.0,NorthAm,Evanston,6.0
450000.0,AS,Singapore,2.0
73331503.0,NorthAm,New York,8.0
850000.0,AS,Singapore,1.0
1250000.0,NorthAm,Palo Alto,1.0
10320281.0,NorthAm,Austin,2.0
52000000.0,NorthAm,Edmonton,1.0
292486.0,NorthAm,Las Vegas,2.0
60680000.0,EU,Basel,2.0
184052388.0,NorthAm,Redwood City,3.0
21000000.0,AS,Chennai,1.0
25000.0,NorthAm,Ellsworth,3.0
101718192.0,NorthAm,Hayward,7.0
7660000.0,NorthAm,Burlingame,2.0
15000000.0,NorthAm,Manassas,1.0
7457000.0,NorthAm,Northfield,2.0
1132500.0,NorthAm,Sherwood,2.0
2104194.0,NorthAm,Carlsbad,2.0
11499995.0,NorthAm,Santa Barbara,1.0
560000.0,NorthAm,Kalamazoo,1.0
29693645.0,NorthAm,Billerica,6.0
98817742.0,NorthAm,La Jolla,10.0
123300000.0,NorthAm,Mountain View,4.0
5000000.0,NorthAm,Akron,1.0
500000.0,NorthAm,Jersey City,1.0
3770000.0,AS,Melbourne,1.0
8000000.0,NorthAm,Austin,2.0
3500000.0,NorthAm,Irving,1.0
40000.0,SouthAm,Santiago,1.0
10000000.0,AS,Perth,1.0
262927.256792287,AS,Adelaide,1.0
7817974.0,AS,Surry Hills,4.0
47265574.0066352,Other,Vienna,1.0
2100000.0,NorthAm,Santa Clara,2.0
2056426.0,NorthAm,Schenectady,3.0
11674955.0,NorthAm,Bellevue,2.0
22900000.0,NorthAm,Melbourne Beach,2.0
17136.0,Other,Reykjavík,1.0
3073977.0,NorthAm,New York,2.0
27300000.0,NorthAm,Lexington,3.0
5000000.0,NorthAm,Los Angeles,1.0
22465006.0,NorthAm,Berkeley Heights,7.0
21000000.0,NorthAm,Palm Beach Gardens,2.0
18722511.0,NorthAm,Addison,4.0
2500000.0,NorthAm,Redwood City,1.0
750000.0,NorthAm,New York,1.0
643000.0,NorthAm,New York,2.0
8700000.0,NorthAm,Fairbanks,2.0
33000000.0,NorthAm,Waltham,2.0
15000.0,NorthAm,Chandler,1.0
640000.0,NorthAm,West Hollywood,3.0
5000000.0,AS,Chandigarh,1.0
3067000.0,NorthAm,San Francisco,3.0
29769365.0,EU,London,4.0
3550000.0,NorthAm,Northbrook,1.0
100000.0,Other,Lahore,1.0
250000.0,NorthAm,Abilene,1.0
2400000.0,NorthAm,San Francisco,1.0
10000.0,Other,Kiev,1.0
117600000.0,EU,Berlin,1.0
8000000.0,NorthAm,Grand Prairie,1.0
573000.0,NorthAm,Troy,6.0
3000000.0,NorthAm,Indianapolis,1.0
6000000.0,AS,China,1.0
7894342.0,EU,Copenhagen,2.0
1100000.0,NorthAm,Los Angeles,1.0
768049.0,AS,Singapore,2.0
33000000.0,NorthAm,Menlo Park,1.0
600000.0,Other,Makati,1.0
234305.0,EU,London,1.0
2000006.0,NorthAm,Cupertino,1.0
374483.0,SouthAm,Santiago,3.0
20000.0,NorthAm,Calgary,1.0
100000.0,AS,Sydney,1.0
55153254.0,NorthAm,Vista,5.0
100000.0,NorthAm,Buffalo,1.0
7400000.0,NorthAm,Seattle,2.0
21750000.0,NorthAm,Redwood City,2.0
1585972.0,EU,Daresbury,2.0
10800000.0,NorthAm,Durham,3.0
60000000.0,NorthAm,Mount Pleasant,1.0
24000000.0,NorthAm,San Francisco,1.0
32806.0,EU,Turin,1.0
5075000.0,NorthAm,Troy,2.0
1150000.0,NorthAm,Wilmington,1.0
317300000.0,NorthAm,San Francisco,5.0
150000.0,NorthAm,Flower Mound,1.0
5350000.0,NorthAm,San Francisco,2.0
200000.0,NorthAm,New York,1.0
200000.0,AS,Singapore,1.0
10774916.0,EU,Dublin,3.0
40000000.0,AS,Haidian,1.0
250000.0,NorthAm,Purcellville,1.0
34500000.0,NorthAm,Mountain View,3.0
136200000.0,NorthAm,San Francisco,5.0
105000.0,NorthAm,Arlington,2.0
47500.0,EU,Københoved,1.0
10200000.0,NorthAm,Charlotte,2.0
23499999.0,NorthAm,San Francisco,5.0
53615099.0,EU,London,7.0
300000.0,NorthAm,Hurst,1.0
875000.0,NorthAm,Santa Monica,2.0
50000.0,NorthAm,Providence,1.0
3600000.0,EU,Moscow,2.0
50000.0,EU,Saint Petersburg,1.0
6000000.0,NorthAm,East Greenbush,1.0
150000.0,NorthAm,City Of Industry,1.0
505000.0,NorthAm,East Hartford,1.0
1101315.88848378,EU,Aarhus,3.0
23800000.0,NorthAm,Nashua,7.0
2500000.0,NorthAm,Miami,1.0
80000.0,Other,Tyre,3.0
6000000.0,NorthAm,Waterloo,1.0
9000000.0,NorthAm,Plano,1.0
1600000.0,NorthAm,St Louis,1.0
43000000.0,NorthAm,Centerbrook,1.0
198177362.629051,EU,Düsseldorf,3.0
78349551.0,NorthAm,Menlo Park,5.0
50000.0,AS,New Delhi,1.0
135000000.0,NorthAm,Scottsdale,1.0
2600000.0,EU,Zürich,1.0
19000000.0,NorthAm,Foster City,2.0
17000000.0,NorthAm,San Diego,2.0
6300000.0,NorthAm,Los Altos,1.0
2000000.0,NorthAm,San Diego,2.0
34200000.0,EU,Wetherby,1.0
2672532.0,NorthAm,Okemos,1.0
50000.0,NorthAm,New York,1.0
12200000.0,NorthAm,San Jose,1.0
3606836.0,EU,Paris,1.0
20200000.0,NorthAm,Burlington,3.0
1100000.0,NorthAm,Madison,2.0
70653885.0,NorthAm,Menlo Park,3.0
109772047.0,NorthAm,Fremont,7.0
223625355.0,NorthAm,Bainbridge Island,7.0
31350293.0,NorthAm,Lake Forest,1.0
25000.0,NorthAm,Los Angeles,1.0
3000000.0,NorthAm,Scottsdale,1.0
933798.0,NorthAm,Tampa,1.0
8560000.0,NorthAm,Tampa,2.0
237338.0,NorthAm,Germantown,1.0
5612500.0,NorthAm,Damascus,3.0
27000000.0,NorthAm,Irvine,2.0
1500000.0,NorthAm,New York,1.0
2100000.0,EU,Heist-op-den-berg,1.0
1643849.0,NorthAm,Mount Pleasant,1.0
23000000.0,SouthAm,Rio De Janeiro,1.0
7500000.0,NorthAm,Redwood City,3.0
30000000.0,NorthAm,Aliso Viejo,1.0
960000.0,NorthAm,Salt Lake City,2.0
2300000.0,AS,Mumbai,1.0
106000.0,EU,Helsinki,1.0
1729000000.0,NorthAm,Chicago,10.0
125000.0,NorthAm,Casselberry,1.0
300000.0,NorthAm,Vancouver,1.0
5000000.0,NorthAm,Toronto,1.0
150000000.0,AS,New Delhi,1.0
60000000.0,NorthAm,Vancouver,2.0
49761910.0,NorthAm,Sunnyvale,10.0
111900000.0,EU,Amsterdam,3.0
15008402.0,NorthAm,Woburn,2.0
8370000.0,EU,Madrid,1.0
1278215.0,EU,Berlin,2.0
100000000.0,Other,Prague,2.0
552300.0,NorthAm,Belmont,1.0
4200000.0,NorthAm,Honolulu,1.0
1400000.0,Other,Tehran,1.0
275000.0,EU,Moscow,2.0
27517913.0,NorthAm,Lexington,13.0
100000000.0,NorthAm,Basking Ridge,1.0
550000.0,AS,Chennai,1.0
48000000.0,AS,Shanghai,1.0
2500000.0,NorthAm,St Louis,1.0
49000000.0,EU,Manchester,1.0
26500000.0,NorthAm,Mclean,1.0
143493604.0,NorthAm,Waltham,8.0
206000.0,SouthAm,Santiago,4.0
9500000.0,NorthAm,Mountain View,2.0
36730397.0,NorthAm,Redwood City,4.0
21009963.0,EU,Cambridge,3.0
28000000.0,NorthAm,Waltham,4.0
500000.0,AS,Bangalore,1.0
21850000.0,NorthAm,La Jolla,3.0
250000.0,NorthAm,Scottsdale,1.0
450000.0,NorthAm,Cary,1.0
20000000.0,NorthAm,Seattle,3.0
125000.0,NorthAm,Seattle,2.0
650000.0,NorthAm,Avenal,1.0
5000000.0,NorthAm,Santa Clara,1.0
50500000.0,Other,Buenos Aires,3.0
3938578.0,NorthAm,Waterloo,2.0
1000000.0,NorthAm,Danvers,1.0
1463892.0,EU,Cork,1.0
9500000.0,EU,Munich,2.0
40000000.0,NorthAm,Pekin,1.0
440000.0,Other,Mexico City,3.0
36349780.0,NorthAm,Denver,9.0
1131250.0,NorthAm,Fargo,1.0
75000000.0,NorthAm,New York,1.0
208949997.0,NorthAm,Cambridge,6.0
90000000.0,NorthAm,Jersey City,2.0
10975000.0,NorthAm,Columbus,4.0
48000000.0,NorthAm,Carlsbad,1.0
6250000.0,NorthAm,San Jose,2.0
72000000.0,NorthAm,Pittsburgh,4.0
13940000.0,NorthAm,Fort Ripley,3.0
11500000.0,NorthAm,New York,1.0
5530000.0,AS,Bangalore,1.0
250000.0,NorthAm,Grand Junction,1.0
75000000.0,NorthAm,Dallas,4.0
252000000.0,NorthAm,San Francisco,2.0
890000.0,NorthAm,Baltimore,3.0
33000000.0,NorthAm,Sunnyvale,2.0
3715133.0,NorthAm,Park City,3.0
6000000.0,NorthAm,Chicago,2.0
33500000.0,NorthAm,Salt Lake City,4.0
500000.0,NorthAm,Santa Clara,1.0
8000000.0,NorthAm,San Diego,1.0
19044025.0,NorthAm,New York,4.0
10000000.0,AS,Hong Kong,1.0
1800000.0,NorthAm,Palo Alto,1.0
497994.0,EU,London,1.0
10000000.0,NorthAm,Santa Clara,1.0
1000000.0,NorthAm,Baltimore,1.0
69900000.0,NorthAm,Philadelphia,4.0
16000000.0,NorthAm,Palo Alto,1.0
